case,window,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts
sample_3_2,bull,MEASURED,2023-01-03,2026-06-30,843,38.292934977975435,37.292934977975435,1.8436288447032947,0.5373158495737429,0.5373158495737429,1.9232215924624041,4,1.1467817896389325,0.98556378046262472,519.41029560419997,1995.7361699997671,0.99846321448920539,0
sample_3_2,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.68313506278049907,-0.31686493721950093,-0.86307619517844203,0.41944942642733474,0.41944942642733474,-1.7147016417930179,0,0,0,0,0,0.99997157087962596,0
sample_3_2,july_august,MEASURED,2026-07-01,2026-08-31,44,0.73772379816640188,-0.26227620183359812,-0.8381968329744951,0.37305812935366189,0.41944942642733474,-1.4507617376972297,0,0,0,0,0,0.99997059829026713,0
sample_3_2,recovery,MEASURED,2026-09-01,2026-09-11,9,1.0446720152558995,0.044672015255899478,3.9344990961578699,0.050051257398980864,0.35105670608499673,2.6646444570807226,0,0,0,0,0,0.99996904028908551,0
sample_3_3,full,MEASURED,2023-01-03,2026-09-11,896,21.578479723793521,20.578479723793521,1.30001461845767,0.50363039647123409,0.50363039647123409,1.5557706153819009,4,1.0846325167037862,1.0034110250876962,517.87024609319997,1989.8188199997999,0.99749179653053577,0
sample_3_3,bull,MEASURED,2023-01-03,2026-06-30,843,25.765040245021694,24.765040245021694,1.5382600460403997,0.48271710405846258,0.48271710405846258,1.7245327649158049,4,1.1467817896389325,1.0034110250876962,517.87024609319997,1989.8188199997999,0.99734633370148684,0
sample_3_3,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.81760262956289975,-0.18239737043710025,-0.65033021320564266,0.50363039647123409,0.50363039647123409,-0.60449906291712063,0,0,0,0,0,0.99980989226760431,0
sample_3_3,july_august,MEASURED,2026-07-01,2026-08-31,44,0.80889308363477408,-0.19110691636522592,-0.71914690224027633,0.47459138564105041,0.50363039647123409,-0.77997830099683763,0,0,0,0,0,0.99980327144747538,0
sample_3_3,recovery,MEASURED,2026-09-01,2026-09-11,9,1.0353779141402615,0.035377914140261479,2.5603049876001838,0.052062889078296704,0.27559967349253189,1.8679932589828989,0,0,0,0,0,0.99981627081308366,0
sample_3_4,full,MEASURED,2023-01-03,2026-09-11,896,23.356633636079923,22.356633636079923,1.3499334484232763,0.51702524579108688,0.51702524579108688,1.6755073331752124,5,1.3557906458797329,1.0242647135239389,519.26138263999997,1995.1639999998254,0.99824114724247959,0
sample_3_4,bull,MEASURED,2023-01-03,2026-06-30,843,33.363173400858983,32.363173400858983,1.7334668740738435,0.51702524579108688,0.51702524579108688,1.9547492342975399,5,1.4334772370486657,1.0242647135239389,519.26138263999997,1995.1639999998254,0.99813351962891195,0
sample_3_4,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.71020040148740005,-0.28979959851259995,-0.83230240363887908,0.38400400137290758,0.38400400137290758,-1.396204664782023,0,0,0,0,0,0.99995522551684668,0
sample_3_4,july_august,MEASURED,2026-07-01,2026-08-31,44,0.67978441927897959,-0.32021558072102041,-0.90085102073704548,0.38371079833993638,0.38400400137290758,-1.9292641605407068,0,0,0,0,0,0.99995391254723887,0
sample_3_4,recovery,MEASURED,2026-09-01,2026-09-11,9,1.0298445846716537,0.02984458467165374,1.9274262599609022,0.052616096848486338,0.35360331225205976,1.9009105475102428,0,0,0,0,0,0.99994874777893472,0
sample_3_5,full,MEASURED,2023-01-03,2026-09-11,896,3.4752162576043815,2.4752162576043815,0.40181796818458371,0.34660655152056441,0.34660655152056441,1.0713985332113991,3,0.81347438752783974,0.77126615927477682,519.85659725999994,1997.4509999997326,0.75572940886811313,0
sample_3_5,bull,MEASURED,2023-01-03,2026-06-30,843,4.714826896764686,3.714826896764686,0.55983824781350533,0.34660655152056441,0.34660655152056441,1.4330681663573299,2,0.57339089481946626,0.68303221737830522,346.99415390639996,1333.2596399998297,0.74215301267006928,0
sample_3_5,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.89491032579510976,-0.10508967420489024,-0.43973638442983654,0.29282256206572121,0.29282256206572121,-0.37372322013659687,1,5.2178571428571434,0.088233941896471685,172.86244335359999,664.19135999990272,0.96033316450909345,0
sample_3_5,july_august,MEASURED,2026-07-01,2026-08-31,44,0.79328556832205321,-0.20671443167794679,-0.7500726161503346,0.29282256206572121,0.29282256206572121,-1.3266324885223779,1,5.9877049180327875,0.088233941896471685,172.86244335359999,664.19135999990272,0.96587729617802753,0
sample_3_5,recovery,MEASURED,2026-09-01,2026-09-11,9,0.92915149355011084,-0.070848506449889159,-0.93170946991134507,0.079906809340742346,0.27510091024704642,-5.2624340334045714,0,0,0,0,0,0.99999551479196291,0
sample_5_0,full,MEASURED,2023-01-03,2026-09-11,896,11.332999798516529,10.332999798516529,0.93149765606537294,0.45962691625576857,0.45962691625576857,1.462428270457113,6,1.6269487750556795,0.82982081689574638,519.7423535303999,1997.0120399997893,0.92771139596890662,0
sample_5_0,bull,MEASURED,2023-01-03,2026-06-30,843,14.349630922731096,13.349630922731096,1.1461544391261453,0.33873781181480034,0.33873781181480034,1.6929203123899881,6,1.7201726844583987,0.82982081689574638,519.7423535303999,1997.0120399997893,0.92316790400672843,0
sample_5_0,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.76268530999441975,-0.23731469000558025,-0.75672638494550271,0.45962691625576857,0.45962691625576857,-1.1625548404720487,0,0,0,0,0,0.99997928172421313,0
sample_5_0,july_august,MEASURED,2026-07-01,2026-08-31,44,0.79875765244700503,-0.20124234755299497,-0.7395706022141183,0.42420910535227241,0.45962691625576857,-1.044374848586582,0,0,0,0,0,0.99997856981928723,0
sample_5_0,recovery,MEASURED,2026-09-01,2026-09-11,9,0.98875596858365489,-0.011244031416345113,-0.33834737609513654,0.057097606410178359,0.29317697920657704,-0.43635227946691774,0,0,0,0,0,0.99997895982437912,0
sample_5_1,full,MEASURED,2023-01-03,2026-09-11,896,9.4409545429291857,8.4409545429291857,0.83816075298471016,0.45545893471284726,0.45545893471284726,1.3941818520484319,5,1.3557906458797329,0.57240837882103679,519.85327373979999,1997.4382299997544,0.80619052628451315,0
sample_5_1,bull,MEASURED,2023-01-03,2026-06-30,843,11.201031419257779,10.201031419257779,0.99902164311305119,0.3983766260887357,0.3983766260887357,1.5944152765604016,4,1.1467817896389325,0.54547501863788761,416.14522289339993,1598.9595899998128,0.79449076221065962,0
sample_5_1,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.8335468749973145,-0.1664531250026855,-0.61325546987979029,0.45545893471284726,0.45545893471284726,-0.61339761076835664,1,5.2178571428571434,0.026933360183149208,103.70805084639998,398.47863999994161,0.98956239333405516,0
sample_5_1,july_august,MEASURED,2026-07-01,2026-08-31,44,0.85882790270034415,-0.14117209729965585,-0.59797829158213656,0.41661790136155419,0.45545893471284726,-0.52498079289172062,1,5.9877049180327875,0.026933360183149208,103.70805084639998,398.47863999994161,0.99070501131792776,0
sample_5_1,recovery,MEASURED,2026-09-01,2026-09-11,9,0.98141286163646002,-0.018587138363539979,-0.49605284964275986,0.06385104124522234,0.24953811017957583,-0.83285231033427354,0,0,0,0,0,0.99999761214988803,0
sample_5_2,full,MEASURED,2023-01-03,2026-09-11,896,9.3518046988433809,8.3518046988433809,0.83343782983665804,0.54462050073062873,0.54462050073062873,1.4127379412898864,5,1.3557906458797329,1.033479231769908,515.71647227099993,1981.5433499998455,0.99534605867980674,0
sample_5_2,bull,MEASURED,2023-01-03,2026-06-30,843,14.244840143847103,13.244840143847103,1.141649400792291,0.54462050073062873,0.54462050073062873,1.741217560058431,5,1.4334772370486657,1.033479231769908,515.71647227099993,1981.5433499998455,0.99510111126781309,0
sample_5_2,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.79422517288856331,-0.20577482711143669,-0.69944756675064079,0.36473992489443507,0.36473992489443507,-1.158314335300838,0,0,0,0,0,0.99927527170924013,0
sample_5_2,july_august,MEASURED,2026-07-01,2026-08-31,44,0.70796746941703115,-0.29203253058296885,-0.87354852063258814,0.36473992489443507,0.36473992489443507,-2.1792075857729012,0,0,0,0,0,0.99925622138468351,0
sample_5_2,recovery,MEASURED,2026-09-01,2026-09-11,9,0.92730915183945672,-0.072690848160543275,-0.93648496507066148,0.072690848160543275,0.34349528640496629,-8.1672481467959255,0,0,0,0,0,0.99917311526826624,0
sample_5_3,full,MEASURED,2023-01-03,2026-09-11,896,2.5782504532584589,1.5782504532584589,0.29280834073191642,0.53154933941909244,0.53154933941909244,0.81385486061167034,5,1.3557906458797329,1.0179900490277836,516.0618763299999,1982.8704999997587,0.99160138717283353,0
sample_5_3,bull,MEASURED,2023-01-03,2026-06-30,843,4.8166451743127841,3.8166451743127841,0.56942217338490897,0.53154933941909244,0.53154933941909244,1.3348722333035641,5,1.4334772370486657,1.0179900490277836,516.0618763299999,1982.8704999997587,0.99123002835636809,0
sample_5_3,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.72872844828298311,-0.27127155171701689,-0.80818278505138674,0.51536889708427713,0.51536889708427713,-1.3268356331855842,0,0,0,0,0,0.99767115908690351,0
sample_5_3,july_august,MEASURED,2026-07-01,2026-08-31,44,0.58300577689646627,-0.41699422310353373,-0.96047078224492566,0.51536889708427713,0.51536889708427713,-3.0906121853217905,0,0,0,0,0,0.99756903188023105,0
sample_5_3,recovery,MEASURED,2026-09-01,2026-09-11,9,0.91813721301327922,-0.081862786986720781,-0.95582264300743203,0.096302953388328061,0.47390943643115202,-5.5893744202406177,0,0,0,0,0,0.99721017774559484,0
sample_5_4,full,MEASURED,2023-01-03,2026-09-11,896,14.080384887416741,13.080384887416741,1.0485952722920788,0.46410356132380925,0.46410356132380925,1.5248990998556697,5,1.3557906458797329,0.75601129245309551,519.86013679600001,1997.4645999997583,0.90382615474945183,0
sample_5_4,bull,MEASURED,2023-01-03,2026-06-30,843,16.337440548748841,15.337440548748841,1.2274826781558912,0.42447690022221307,0.42447690022221307,1.7093542441705911,4,1.1467817896389325,0.73728509602863879,416.08147220640001,1598.7146399998167,0.89810932166499213,0
sample_5_4,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.84415382941531802,-0.15584617058468198,-0.58687793292251245,0.46410356132380925,0.46410356132380925,-0.53425742092874773,1,5.2178571428571434,0.018726196424456679,103.77866458959998,398.74995999994161,0.99288481039566923,0
sample_5_4,july_august,MEASURED,2026-07-01,2026-08-31,44,0.84012270450435922,-0.15987729549564078,-0.64764004725164903,0.43250361404103665,0.46410356132380925,-0.66321600788734292,1,5.9877049180327875,0.018726196424456679,103.77866458959998,398.74995999994161,0.99368369177613336,0
