symbol,entry,entry_signal,net_cash,buy_notional,buys,sells,entry_reason,exit,exit_signal,pnl,exit_reason,return_on_buys
sz300054,2026-06-25,2026-06-24,-330966.23196780006,2364321.96,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-13,2026-07-10,-330966.23196780006,FULL_EXIT_RETRY,-0.13998357142857146
sh600206,2026-07-14,2026-07-13,-242654.69522243715,1778616.8399999996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-16,2026-07-15,-242654.69522243715,FULL_EXIT_RETRY,-0.13642887538523316
sz002409,2026-07-14,2026-07-13,-246026.68009919976,1833431.5999999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-16,2026-07-15,-246026.68009919976,FULL_EXIT_RETRY,-0.13418917842323638
sh688409,2026-07-14,2026-07-13,-305946.00623366982,1783105.4240999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-20,2026-07-17,-305946.00623366982,FULL_EXIT_RETRY,-0.17158043607437978
sh688498,2026-07-17,2026-07-16,-112041.96286139963,3011258.2499999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-20,2026-07-17,-112041.96286139963,FULL_EXIT_RETRY,-0.03720768979591825
sh688041,2026-07-14,2026-07-13,-337103.18075340707,1826908.4833999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-30,2026-07-29,-337103.18075340707,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.18452110974165237
sh688012,2026-07-22,2026-07-21,-519711.41577532236,3674798.3672399996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-08-03,2026-07-31,-519711.41577532236,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.1414258317975845
sz002371,2026-07-23,2026-07-22,-81938.888440199895,765534.7699999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-08-03,2026-07-31,-81938.888440199895,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.10703483584449065
sh688361,2026-08-12,2026-08-11,24771.946854283568,1798172.3759999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2026-08-13,2026-08-12,24771.946854283568,FULL_EXIT_RETRY,0.013776180295566709
bj920045,2026-08-14,2026-08-13,10171.687821827596,1204870.1765099999,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2026-08-20,2026-08-19,10171.687821827596,FULL_EXIT_RETRY,0.008442144241042367
sz300666,2026-08-12,2026-08-11,-1048.4388683997095,1806965.1599999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2026-08-20,2026-08-19,-1048.4388683997095,FULL_EXIT_RETRY,-0.0005802208540643416
sh688120,2026-08-14,2026-08-13,-26076.470122097991,1222822.9012999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2026-08-26,2026-08-25,-26076.470122097991,FULL_EXIT_RETRY,-0.021324813343269692
sh688825,2026-08-24,2026-08-21,-2090516.077698048,2089972.6847999999,1,0,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,OPEN,,-34167.037698048167,,-0.016348078588078668
