symbol,entry,entry_signal,net_cash,buy_notional,buys,sells,entry_reason,exit,exit_signal,pnl,exit_reason,return_on_buys
sh688082,2023-10-13,2023-10-12,-50536.924927690299,653413.28051999991,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-11-23,2023-11-22,-50536.924927690299,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.077342971797989726
sh688019,2023-10-13,2023-10-12,-58737.295843250002,652322.39071999991,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-12-05,2023-12-04,-58737.295843250002,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.090043353836772019
sh600206,2023-11-09,2023-11-08,-19900.069398852764,553795.24199999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-12-07,2023-12-06,-19900.069398852764,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.035933984060579495
sh688012,2023-10-13,2023-10-12,-30767.218462982681,659793.13399999985,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-12-11,2023-12-08,-30767.218462982681,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.046631613573266874
sh688535,2023-12-12,2023-12-11,-11835.010251091677,588395.80799999996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-12-13,2023-12-12,-11835.010251091677,FULL_EXIT_RETRY,-0.020114028839395941
sh688008,2023-12-12,2023-12-11,-44530.583706170437,588249.70204,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-12-27,2023-12-26,-44530.583706170437,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.075700138141578582
sz300394,2023-12-12,2023-12-11,-98437.551264928945,577376.79999999993,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-01-09,2024-01-08,-98437.551264928945,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.17049100563952163
sh688041,2023-11-29,2023-11-28,-16868.298462818842,708453.8661199999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-01-10,2024-01-09,-16868.298462818842,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.023810016811965061
sh688205,2024-03-06,2024-03-05,-36561.497668542375,497157.28061999992,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-03-27,2024-03-26,-36561.497668542375,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.073541108807552602
sh688300,2024-03-06,2024-03-05,-50557.035935254418,578772.89469999983,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-03-27,2024-03-26,-50557.035935254418,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.087352114099019912
sh688498,2024-03-01,2024-02-29,-47562.044554125285,581716.34520999994,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2024-03-27,2024-03-26,-47562.044554125285,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.0817615749424324
sh688535,2024-03-05,2024-03-04,-78889.487200956035,561835.17390000005,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2024-03-28,2024-03-27,-78889.487200956035,FULL_EXIT_RETRY,-0.14041393430984694
sz002371,2024-05-06,2024-04-30,-9941.0251052111271,517476.96000000002,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-05-07,2024-05-06,-9941.0251052111271,EXPECTED_RETURN_LEADER_REPLACEMENT,-0.019210565636025856
sz300502,2024-05-08,2024-05-07,11758.987288727891,508638.12999999989,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-05-13,2024-05-10,11758.987288727891,FULL_EXIT_RETRY,0.02311857211477223
sz002281,2024-05-06,2024-04-30,-68034.791244275693,528377.84999999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-05-15,2024-05-14,-68034.791244275693,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.1287616262571864
sh688256,2024-05-06,2024-04-30,-20006.988837228972,536279.74399999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-05-27,2024-05-24,-20006.988837228972,FULL_EXIT_RETRY,-0.037307000797757103
sz300776,2024-05-21,2024-05-20,-9769.1672071217326,952005.05399999977,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-05-27,2024-05-24,-9769.1672071217326,FULL_EXIT_RETRY,-0.01026167578215581
sz002281,2024-05-23,2024-05-22,-3262.6445017652622,29565.535999999993,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-05-30,2024-05-29,-3262.6445017652622,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.11035296305012915
sh688249,2024-06-12,2024-06-11,-4025.5182926713023,159440.28099999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-07-09,2024-07-08,-4025.5182926713023,FULL_EXIT_RETRY,-0.025247812330883326
sh688008,2024-05-31,2024-05-30,20848.240972399275,161175.39437999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2024-07-24,2024-07-23,20848.240972399275,FULL_EXIT_RETRY,0.12935126389854396
sz002409,2024-05-06,2024-04-30,-50006.750959933444,499058.55999999982,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-07-25,2024-07-24,-50006.750959933444,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.10020217058281389
sh603986,2024-07-11,2024-07-10,-21037.676266083203,147597.44999999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-07-26,2024-07-25,-21037.676266083203,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.14253414449967264
sh688347,2024-08-02,2024-08-01,-18376.577013960021,252486.234,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-08-06,2024-08-05,-18376.577013960021,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.072782490842490929
sz002371,2024-05-28,2024-05-27,34732.691728056408,1167005.8399999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-08-08,2024-08-07,34732.691728056408,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,0.029762226149662126
sh688072,2024-08-02,2024-08-01,-14703.449025577458,252930.17749999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-08-16,2024-08-15,-14703.449025577458,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.058132442600991964
sh688120,2024-08-02,2024-08-01,-28718.376228073175,250395.51536999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-08-21,2024-08-20,-28718.376228073175,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.11469205502996777
sh688205,2024-10-18,2024-10-17,388197.27848861518,780411.85221999988,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-11-06,2024-11-05,388197.27848861518,FULL_EXIT_RETRY,0.4974261697645021
sh688535,2024-11-07,2024-11-06,194015.69637420541,594657.06299999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-11-26,2024-11-25,194015.69637420541,FULL_EXIT_RETRY,0.32626484817217316
sh688019,2024-12-02,2024-11-29,-72064.407378879027,788564.97719999996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-12-18,2024-12-17,-72064.407378879027,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.091386771493152011
sh688037,2024-11-07,2024-11-06,-31970.3942570691,577778.86165999982,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-12-18,2024-12-17,-31970.3942570691,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.055333270873247041
sz300776,2024-10-30,2024-10-29,-124039.81584163732,1081480.4000000001,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2024-12-19,2024-12-18,-124039.81584163732,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.1146944649589926
sh603986,2024-12-24,2024-12-23,240402.15565187566,854053.19999999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-02-10,2025-02-07,240402.15565187566,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,0.28148381816481183
sh688300,2024-12-20,2024-12-19,-60068.835511116013,1360127.8891199999,1,2,FUNDED_EXPECTED_RETURN_ENTRY,2025-02-10,2025-02-07,-60068.835511116013,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.044164108383940595
sh601869,2025-02-24,2025-02-21,-37305.397643183474,610712.10199999996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-03-03,2025-02-28,-37305.397643183474,FULL_EXIT_RETRY,-0.061085080058203067
sh688082,2025-02-13,2025-02-12,-10628.538160976255,610892.93264999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2025-03-21,2025-03-20,-10628.538160976255,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.017398364906384804
sz002281,2024-10-31,2024-10-30,4408.6170900326106,39540.500999999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-03-21,2025-03-20,4408.6170900326106,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,0.11149623749159403
sh688072,2025-03-13,2025-03-12,-45873.593157853815,576370.35456000012,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-03-24,2025-03-21,-45873.593157853815,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.079590479966433411
sz002371,2025-02-12,2025-02-11,31400.419940391323,1175645.4709999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2025-04-01,2025-03-31,31400.419940391323,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,0.02670908935980695
sh688205,2025-05-12,2025-05-09,221801.66441863729,808773.48551999987,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2025-06-23,2025-06-20,221801.66441863729,FULL_EXIT_RETRY,0.27424448054949552
sh688498,2025-06-20,2025-06-19,53286.65174785041,394563.11894999992,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-07-01,2025-06-30,53286.65174785041,EXPECTED_RETURN_LEADER_REPLACEMENT,0.13505228742528019
sz300308,2025-05-15,2025-05-14,319343.05081779382,774974.19999999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2025-07-07,2025-07-04,319343.05081779382,FULL_EXIT_RETRY,0.41206926736115063
