case_index,case,group,policy,window,universe_size,cost_multiplier,delay,average_exposure_full,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts
166,common_exhaustive_4_0,common_five_exhaustive,control,late_june_august,4,1,1,0.53741522925261986,MEASURED,2026-06-22,2026-08-31,51,0.80957603201920048,-0.19042396798079941,-0.66787506476263381,0.20619607494232001,0.20619607494232001,-3.2046412922781653,4,20.871428571428574,2.1231497949632026,30836.110272231486,49034.090469724259,0.18738957362492351,0
166,common_exhaustive_4_0,common_five_exhaustive,control,recovery,4,1,1,0.53741522925261986,MEASURED,2026-09-01,2026-09-11,9,1,0,0,0,0.19042396798079941,0,0,0,0,0,0,0,0
166,common_exhaustive_4_0,common_five_exhaustive,treatment,bull,4,1,1,0.65980476940876565,MEASURED,2023-01-03,2026-06-30,843,19.294021647950402,18.294021647950402,1.3362797985035533,0.43843030971302588,0.43843030971302588,1.7640617750193113,88,25.229199372056517,46.511122769349022,236088.99304057885,441095.71941919706,0.68791883404495358,0
166,common_exhaustive_4_0,common_five_exhaustive,treatment,full,4,1,1,0.65980476940876565,MEASURED,2023-01-03,2026-09-11,896,13.698375828084446,12.698375828084446,1.0333730374019976,0.43843030971302588,0.43843030971302588,1.5334533528690677,94,25.488864142538976,49.96414355166192,295998.40701721783,545331.77681998187,0.65980476940876565,0
166,common_exhaustive_4_0,common_five_exhaustive,treatment,july_august,4,1,1,0.65980476940876565,MEASURED,2026-07-01,2026-08-31,44,0.70998032852003257,-0.29001967147996732,-0.87138049499177084,0.29001967147996732,0.34719572877876481,-4.887875776815946,6,35.926229508196727,3.4530207823128958,59909.413976639,104236.05740078476,0.25612491568995721,0
166,common_exhaustive_4_0,common_five_exhaustive,treatment,late_june_august,4,1,1,0.65980476940876565,MEASURED,2026-06-22,2026-08-31,51,0.65280427122123508,-0.34719572877876481,-0.89196509676808178,0.34719572877876481,0.34719572877876481,-4.8620901027392565,6,31.307142857142857,3.4530207823128958,59909.413976639,104236.05740078476,0.35682309683135038,0
166,common_exhaustive_4_0,common_five_exhaustive,treatment,recovery,4,1,1,0.65980476940876565,MEASURED,2026-09-01,2026-09-11,9,1,0,0,0,0.34719572877876481,0,0,0,0,0,0,0,0
167,common_exhaustive_4_1,common_five_exhaustive,buy_hold,bull,4,1,1,0.99784208808563957,MEASURED,2023-01-03,2026-06-30,843,48.59115994140118,47.59115994140118,2.0445863088786287,0.53943710484035756,0.53943710484035756,2.036138985976657,5,1.4334772370486657,0.9899649002959936,517.50827127999992,1988.4279999998355,0.9977142485494952,0
167,common_exhaustive_4_1,common_five_exhaustive,buy_hold,full,4,1,1,0.99784208808563957,MEASURED,2023-01-03,2026-09-11,896,35.607745267802713,34.607745267802713,1.6345952046839898,0.53943710484035756,0.53943710484035756,1.7878697962795691,5,1.3557906458797329,0.9899649002959936,517.50827127999992,1988.4279999998355,0.99784208808563957,0
167,common_exhaustive_4_1,common_five_exhaustive,buy_hold,july_august,4,1,1,0.99784208808563957,MEASURED,2026-07-01,2026-08-31,44,0.70030715802176025,-0.29969284197823959,-0.88152312726422988,0.38650057958805972,0.41110255476720148,-1.7558168227687012,0,0,0,0,0,0.99987718994317765,0
167,common_exhaustive_4_1,common_five_exhaustive,buy_hold,late_june_august,4,1,1,0.99784208808563957,MEASURED,2026-06-22,2026-08-31,51,0.68333534105952976,-0.31666465894047019,-0.86286660692572503,0.41110255476720148,0.41110255476720148,-1.6612644506894658,0,0,0,0,0,0.99988114429746344,0
167,common_exhaustive_4_1,common_five_exhaustive,buy_hold,recovery,4,1,1,0.99784208808563957,MEASURED,2026-09-01,2026-09-11,9,1.0464021964296399,0.0464021964296399,4.2419505556103596,0.046892164766145897,0.35929794247970021,2.8283661479093167,0,0,0,0,0,0.99986700444542997,0
167,common_exhaustive_4_1,common_five_exhaustive,control,bull,4,1,1,0.53547062248421184,MEASURED,2023-01-03,2026-06-30,843,20.897783614839444,19.897783614839444,1.3903787837274133,0.43994208568665161,0.43994208568665161,1.9344816586021256,151,43.291012558869696,43.571434337677189,298352.55752060842,556062.52687517577,0.56676424209427501,34
167,common_exhaustive_4_1,common_five_exhaustive,control,full,4,1,1,0.53547062248421184,MEASURED,2023-01-03,2026-09-11,896,18.073441799744614,17.073441799744618,1.1920822690440187,0.43994208568665161,0.43994208568665161,1.7912781394219912,153,41.487193763919834,44.571890210013677,325836.71261307551,592262.08840047615,0.53547062248421184,34
167,common_exhaustive_4_1,common_five_exhaustive,control,july_august,4,1,1,0.53547062248421184,MEASURED,2026-07-01,2026-08-31,44,0.86484969568307368,-0.13515030431692621,-0.58080205820499575,0.13515030431692621,0.20756181683301869,-3.4646852131505441,2,11.975409836065577,1.0004558723364878,27484.155092467088,36199.561525300451,0.045441401372275501,0
167,common_exhaustive_4_1,common_five_exhaustive,control,late_june_august,4,1,1,0.53547062248421184,MEASURED,2026-06-22,2026-08-31,51,0.79243818316698122,-0.20756181683301869,-0.70295937002248798,0.20756181683301869,0.20756181683301869,-3.5467839864700945,2,10.435714285714289,1.0004558723364878,27484.155092467088,36199.561525300451,0.17642416450601101,0
167,common_exhaustive_4_1,common_five_exhaustive,control,recovery,4,1,1,0.53547062248421184,MEASURED,2026-09-01,2026-09-11,9,1,0,0,0,0.20756181683301869,0,0,0,0,0,0,0,0
167,common_exhaustive_4_1,common_five_exhaustive,treatment,bull,4,1,1,0.65799011909719451,MEASURED,2023-01-03,2026-06-30,843,16.839446423431689,15.839446423431689,1.2468940816166838,0.53848576958644112,0.53848576958644112,1.7034799643641807,90,25.802590266875981,49.319459084689193,189491.3691770414,344891.44808616897,0.68987607776904325,2
167,common_exhaustive_4_1,common_five_exhaustive,treatment,full,4,1,1,0.65799011909719451,MEASURED,2023-01-03,2026-09-11,896,12.585798403502228,11.585798403502228,0.98720015417400764,0.53848576958644112,0.53848576958644112,1.4915237402406447,94,25.488864142538976,52.39798688833698,236984.06296926463,425681.17204199691,0.65799011909719451,2
167,common_exhaustive_4_1,common_five_exhaustive,treatment,july_august,4,1,1,0.65799011909719451,MEASURED,2026-07-01,2026-08-31,44,0.74739977116999456,-0.25260022883000532,-0.82506671969688128,0.29382450680781608,0.30501117726247667,-2.9214468485051968,4,23.95081967213115,3.078527803647781,47492.693792223246,80789.723955827882,0.18167302617688019,0
167,common_exhaustive_4_1,common_five_exhaustive,treatment,late_june_august,4,1,1,0.65799011909719451,MEASURED,2026-06-22,2026-08-31,51,0.86796968328724078,-0.13203031671275911,-0.52233264701336912,0.30501117726247667,0.30501117726247667,-0.86547882635798756,4,20.871428571428574,3.078527803647781,47492.693792223246,80789.723955827882,0.29395909096013723,0
167,common_exhaustive_4_1,common_five_exhaustive,treatment,recovery,4,1,1,0.65799011909719451,MEASURED,2026-09-01,2026-09-11,9,1,0,0,0,0.26443994150563632,0,0,0,0,0,0,0,0
168,common_exhaustive_4_2,common_five_exhaustive,buy_hold,bull,4,1,1,0.99798524028090563,MEASURED,2023-01-03,2026-06-30,843,40.042674332312458,39.042674332312458,1.8802890275974948,0.53593711304218827,0.53593711304218827,2.0380145668348546,4,1.1467817896389323,0.99638916019844037,518.20905516380003,1991.1206299998032,0.99786538068347497,0
168,common_exhaustive_4_2,common_five_exhaustive,buy_hold,full,4,1,1,0.99798524028090563,MEASURED,2023-01-03,2026-09-11,896,27.900166110276786,26.900166110276786,1.4659713830612415,0.53593711304218827,0.53593711304218827,1.749527424491603,4,1.0846325167037862,0.99638916019844037,518.20905516380003,1991.1206299998032,0.99798524028090563,0
168,common_exhaustive_4_2,common_five_exhaustive,buy_hold,july_august,4,1,1,0.99798524028090563,MEASURED,2026-07-01,2026-08-31,44,0.65780641636835346,-0.34219358363164643,-0.91856236915154443,0.36510404502651889,0.374966970779533,-2.1416899910571789,0,0,0,0,0,0.99989407265050523,0
168,common_exhaustive_4_2,common_five_exhaustive,buy_hold,late_june_august,4,1,1,0.99798524028090563,MEASURED,2026-06-22,2026-08-31,51,0.65871029359604827,-0.34128970640395162,-0.88676686231223845,0.374966970779533,0.374966970779533,-1.85790611473778,0,0,0,0,0,0.99989742823859984,0
168,common_exhaustive_4_2,common_five_exhaustive,buy_hold,recovery,4,1,1,0.99798524028090563,MEASURED,2026-09-01,2026-09-11,9,1.0592186247549458,0.059218624754945701,7.1771008331582156,0.048111875107769403,0.38183449501194949,3.2709446711163874,0,0,0,0,0,0.99988001987777242,0
168,common_exhaustive_4_2,common_five_exhaustive,control,bull,4,1,1,0.54100980085895967,MEASURED,2023-01-03,2026-06-30,843,11.423343357417744,10.423343357417744,1.0103168071777615,0.44018680282546752,0.44018680282546752,1.7672791860109127,158,45.297880690737841,37.795417577643882,136993.87542373862,248458.60922938489,0.56956717955895331,41
168,common_exhaustive_4_2,common_five_exhaustive,control,full,4,1,1,0.54100980085895967,MEASURED,2023-01-03,2026-09-11,896,9.2614037654123624,8.2614037654123624,0.8286149985329172,0.44018680282546752,0.44018680282546752,1.5754439670285698,165,44.741091314031181,39.261633104006961,155999.84624735359,276658.27785491361,0.54100980085895967,41
168,common_exhaustive_4_2,common_five_exhaustive,control,july_august,4,1,1,0.54100980085895967,MEASURED,2026-07-01,2026-08-31,44,0.81074370923101724,-0.1892562907689827,-0.71527748638567401,0.1892562907689827,0.1916606776116106,-4.6130927251431091,7,41.91393442622951,1.4662155263630798,19005.970823614985,28199.668625528731,0.1045374818506898,0
168,common_exhaustive_4_2,common_five_exhaustive,control,late_june_august,4,1,1,0.54100980085895967,MEASURED,2026-06-22,2026-08-31,51,0.90835344005285235,-0.091646559947147405,-0.39440838889891461,0.1916606776116106,0.1916606776116106,-1.0889921007423042,7,36.524999999999999,1.4662155263630798,19005.970823614985,28199.668625528731,0.2273977180704046,0
168,common_exhaustive_4_2,common_five_exhaustive,control,recovery,4,1,1,0.54100980085895967,MEASURED,2026-09-01,2026-09-11,9,1,0,0,0,0.1916606776116106,0,0,0,0,0,0,0,0
168,common_exhaustive_4_2,common_five_exhaustive,treatment,bull,4,1,1,0.69239446426588891,MEASURED,2023-01-03,2026-06-30,843,41.010485970127618,40.010485970127618,1.9000776708257177,0.4052794209480779,0.4052794209480779,2.1675317982292408,72,20.642072213500786,37.449459918810049,297636.39177971927,562435.46216100082,0.72990277217666077,0
168,common_exhaustive_4_2,common_five_exhaustive,treatment,full,4,1,1,0.69239446426588891,MEASURED,2023-01-03,2026-09-11,896,34.612927194078459,33.612927194078459,1.614429803136574,0.4052794209480779,0.4052794209480779,2.0092550564344549,74,20.065701559020045,38.445988751591685,350278.40859410807,631770.60890563042,0.69239446426588891,0
168,common_exhaustive_4_2,common_five_exhaustive,treatment,july_august,4,1,1,0.69239446426588891,MEASURED,2026-07-01,2026-08-31,44,0.84400187842911212,-0.1559981215708878,-0.63778528216252495,0.1575934009383719,0.1575934009383719,-3.5341056572238623,2,11.975409836065577,0.9965288327816344,52642.0168143888,69335.146744629514,0.1153955235752597,0
168,common_exhaustive_4_2,common_five_exhaustive,treatment,late_june_august,4,1,1,0.69239446426588891,MEASURED,2026-06-22,2026-08-31,51,0.91454584810371342,-0.085454151896286495,-0.3725548747721934,0.1575934009383719,0.1575934009383719,-1.076885078101516,2,10.435714285714289,0.9965288327816344,52642.0168143888,69335.146744629514,0.23678988641615109,0
