date,symbol,actual_units,weight,price,stop,entry_close_anchor,stop_broken,price_exit,stale,mature,stop_only,risk_cap,reason,subsequent40_price_return,subsequent40_price_drawdown
2023-10-13,sh688205,18066.520829893787,0.16449095800222338,35.284999999999997,34.220999999999997,35.912999999999997,False,True,False,False,False,1,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.055942260512352293,0.11324142724745134
2023-11-16,sh688019,22401.062176241205,0.45367591630370074,77.700999999999993,77.049000000000007,78.885000000000005,False,True,False,False,False,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.19047927461139902,0.21100141399858596
2023-11-21,sh688012,18821.267651016886,0.53786468509469609,108.089,108.76000000000001,110.907,True,False,False,False,True,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.15535717596455123,0.20857916413119215
2023-11-23,sz300308,23954.984189232109,0.45084294385038326,68.295000000000002,60.8003,72.197000000000003,False,True,False,False,False,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.14529018153887052,0.18238238476262936
2023-12-14,sh688535,11269.901313631055,0.19070565620281366,63.634999999999998,61.18,71.643000000000001,False,True,False,False,False,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.32331404738385316,0.47419299154151562
2023-12-26,sh688041,14596.182814445268,0.28916938271551895,70.480999999999995,71.055499999999995,70.221000000000004,True,False,False,True,True,0.5,RECOVERY_WAIT|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.19609506439891988,0.12839300358962635
2024-01-05,sz300394,22719.429725156533,0.18759898522748419,28.972000000000001,28.622,33.472000000000001,False,True,False,False,False,0.5,RECOVERY_WAIT|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.68046095631234937,0.15186371578334312
2024-01-29,sz300394,5494.6313528990695,0.046880876079646951,29.125,28.498000000000001,29.125,False,True,False,False,False,0.25,BROAD_TREND_BREAKDOWN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.96621225194132854,0.091956028616297369
2024-01-29,sz300502,20586.4896524795,0.13136849203247275,21.783000000000001,22.3931,26.834,True,True,False,False,False,0.25,BROAD_TREND_BREAKDOWN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.64382288714398572,0.16344601412714432
2024-03-25,sz300308,9936.769685375295,0.31136056958417913,117.41800000000001,104.85899999999999,108.79600000000001,False,False,False,False,False,0,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.017737941199153395,0.12084407653684348
