date,bj920045,sh600206,sh601869,sh603986,sh688008,sh688012,sh688019,sh688037,sh688041,sh688072,sh688082,sh688120,sh688205,sh688249,sh688256,sh688268,sh688300,sh688347,sh688361,sh688409,sh688498,sh688535,sh688825,sz002281,sz002371,sz002409,sz300054,sz300223,sz300604,sz300666,sz300776
2024-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-21,0,0,0,0,0,0,0,0,0.0019355682984150257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-22,0,0,0,0,0,0,0,0,-0.010149765613168066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013509724889593912,0,0,0,0,0,0
2024-02-23,0,0,0,0,0,0,0,0,0.0023321231230186293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010898239526539101,0,0,0,0,0,0
2024-02-26,0,0,0,0,0,0,0,0,-0.0076127091354777346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0024584880834335079,0,0,0,0,0,0
2024-02-27,0,0,0,0,0,0,0,0,-0.028629974652289822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075331708376758762,0,0,0,0,0,0
2024-02-28,0,0,0,0,0,0,0,0,0.010555533207293768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052956676884760084,0,0,0,0,0,0
2024-02-29,0,0,0,0,0,0,0,0,-0.0032632363390608151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017695457502442082,0,0,0,0,0,0
2024-03-01,0,0,0,0,0,0,0,0,-0.0042506458242533018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00828664759733614,0,0,0,0,0,0
2024-03-04,0,0,0,0,0,0,0,0,0.0021799151657917702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1160263540616343e-05,0,0,0,0,0,0
2024-03-05,0,0,0,0,0,0,0,0,0.0003712851117181695,0,0,0,0,0,0,0,0,0,0,0,0,-0.0029337436069796184,0,0,-0.0011784359646667927,0,0,0,0,0,0
2024-03-06,0,0,0,0,0,0,0,0,0.0028014945317972398,0,0,0,0,0,0,0,0,0,0,0,0,-0.021043182156335948,0,0,-0.00013567942111501936,0,0,0,0,0,0
2024-03-07,0,0,0,0,0,0,0,0,0.0054465628767749082,0,0,0,0,0,0,0,0,0,0,0,0,0.024452640335216276,0,0,0.00030891388149611201,0,0,0,0,0,0
2024-03-08,0,0,0,0,0,0,0,0,-0.0021450398858765003,0,0,0,0,0,0,0,0,0,0,0,0,-0.044351613454760346,0,0,0.012115676142284169,0,0,0,0,0,0
2024-03-11,0,0,0,0,0,0,0,0,-0.0020691096838765322,0,0,0,0,0,0,0,0,0,0,0,0,-0.012122351562995168,0,0,0.0040658745636826619,0,0,0,0,0,0
2024-03-12,0,0,0,0,0,0,0,0,0.0051587747444519008,0,0,0,0,0,0,0,0,0,0,0,0,0.0047758883915795637,0,0,-0.0084999651286812982,0,0,0,0,0,0
2024-03-13,0,0,0,0,0,0,0,0,0.00041544919371533894,0,0,0,0,0,0,0,0,0,0,0,0,0.00931381534827622,0,0,-0.0096987220139822979,0,0,0,0,0,0
2024-03-14,0,0,0,0,0,0,0,0,-0.001500483091660865,0,0,0,0,0,0,0,0,0,0,0,0,0.017523178226950559,0,0,-0.0044872804743983363,0,0,0,0,0,0
2024-03-15,0,0,0,0,0,0,0,0,7.3260493547092586e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00070360266369131155,0,0,-0.0012386373655458366,0,0,0,0,0,0
2024-03-18,0,0,0,0,0,0,0,0,-0.0035353568707542447,0,0,0,0,0,0,0,0,0,0,0,0,-0.019106910901042693,0,0,0.014712432144125097,0,0,0,0,0,0
2024-03-19,0,0,0,0,0,0,0,0,0.0031782994759042681,0,0,0,0,0,0,0,0,0,0,0,0,0.0068099737408058008,0,-0.00039511105057580214,-0.004830899291251264,0,0,0,0,0,0
2024-03-20,0,0,0,0,0,0,0,0,0.00056489750738423919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059954553880908036,0.0018329703769732243,0,0,0,0,0,0
2024-03-21,0,0,0,0,0,0,0,0,0.0012772760104838212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011489719909048034,0.0080031577797877469,0,0,0,0,0,0
2024-03-22,0,0,0,0,0,0,0,0,-0.0079004020493985347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079744722466350922,0.018459016983906232,0,0,0,0,0,0
2024-03-25,0,0,0,0,0,-0.0023638168641702947,0,0,-0.0023947477642532675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01051681578925919,0.0068692077797064249,0,0,0,0,0,0
2024-03-26,0,0,0,0,0,0.0012992288005326603,0,0,0.0034385704181615004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091995051357770356,0.00023271896146636359,0,0,0,0,0,0
2024-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016678024422808468,-0.0031495682940352755,0,0,0,0,0
2024-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00070713919178468608,5.2050845817518365e-05,0,0,0,0,0
2024-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7106053127590211e-05,0.0010984743755200754,0,0,0,0,0
2024-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057930799884183719,-0.0045755133004913955,-0.0011323419082391595,0,0,0,0
2024-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024185279284445185,-0.0020610467914011217,0.0076696929085572239,0,0,0,0
2024-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00069503195741231006,-0.00026198401369746595,-0.0018563733679277019,0,0,0,0
2024-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093304947764188233,-0.0034979505333331586,0.003327010722349498,0,0,0,0
2024-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026686382101992669,0.00044644981110157677,0.00029478680819465715,0,0,0,0
2024-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027549360116398466,0.00012192868120103166,0,0,0,0
2024-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081146817558568594,2.164944750960451e-05,0,0,0,0
2024-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015037592250365884,0.00016376437094407521,0,0,0,0
2024-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017404351287050813,-0.00037461350826530852,0,0,0,0
2024-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068282087175546811,4.623447756145092e-05,0,0,0,0
2024-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02187680458105265,0,0,0,0,0,0,0,0,0,0,-0.002238377066186984,0.0025822693839352689,0,0,0,0
2024-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0058258950069434816,0,0,0,0,0,0,0,0,0,0,-0.0056797964962256101,0,0,0,0,0
2024-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015589994366266019,0,0,0,0,0,0,0,0,0,0,-0.0042625620942381573,0.00091976892354537327,0,0,0,0
2024-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035853150923999558,0,0,0,0,0,0,0,0,0,0,-0.0036840415209177537,0.0022012983885272199,0,0,0,0
2024-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0029816590539655003,0,0,0,0,0,0,0,0,0,0,0.0012226417323764735,0.002898353196555627,0,0,0,0
2024-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058085013914913417,0,-0.00023154356446181503,0,0,0,0,0,0,0,0,0,-0.0020544650944615351,0,0,0,0
2024-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038976200989765657,0,-0.0082468165208704966,0,0,0,0,0,0,0,0,0,-0.001264680507228365,0,0,0,0
2024-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00083012842874602844,0,0.0096600483544531119,0,0,0,0,0,0,0,0,0,-6.0652278453815928e-05,0,0,0,0
2024-05-31,0,0,0,0,-0.0011693716248201936,0,0,0,0,0,0,0,0,0,-0.003539939491392649,0,-0.0052771251061047748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03,0,0,0,0,0.011809563854515643,0,0,0,0,0,0,0,0,0,-0.0096459108934265209,0,0.00010326569541736297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04,0,0,0,0,-0.0044293716671541432,0,0,0,0,0,0,0,0,0,0.0022031563673090876,0,-0.0031679769482856556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-05,0,0,0,0,-0.0065858164646298949,0,0,0,0,0,0,0,0,0,-0.00082725140875167279,0,0.003660161672035154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06,0,0,0,0,-0.0064681917809207654,0,0,0,0,0,0,0,0,0,0.028168883620717514,0,0.0051359631258594465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-07,0,0,0,0,-0.0053943160107198171,0,0,0,0,0,0,0,0,0,-0.015304711351805772,0,-0.0067092251140460661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-11,0,0,0,0,0.0044678747003113759,0,0,0,0,0,0,0,0,0,-0.016542261899930619,0,0.020052176034401008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-12,0,0,0,0,0.0041548507755980848,0,0,0,0,0,0,0,0,0,0.0010530737483518317,0,0.017568931040704359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-13,0,0,0,0,0.0091624390191723214,0,0,0,0,0,0,0,0,0,-0.012531629506993845,0,0.0041750753044553354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-14,0,0,0,0,0.0024881498148432903,0,0,0,0,0,0,0,0,0,-0.012839958591484233,0,0.00024941487566837309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-17,0,0,0,0,0.006766649652279284,0,0,0,0,0,0,0,0,0,-0.03050661083480323,0,0.0057193608151124113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-18,0,0,0,0,0.0044313400858547198,0,0,0,0,0,0,0,0,0,0.0051590408556048614,0,-0.0027871072740163309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19,0,0,0,0,0.0064010537920898567,0,0,0,0,0,0,0,0,0,-0.022411940661234565,0,-0.0026414503333735302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20,0,0,0,0,0.0073405150029971803,0,0,0,0,0,0,0,0,0,0.00697522047670549,0,0.0014527606153931444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21,0,0,0,0,0.005835015701344138,0,0,0,0,0,0,0,0,0,-0.001493326735884455,0,-0.00017821835272130849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24,0,0,0,0,0.0025910379357779729,0,0,0,0,0,0,0,0,0,0.025003918165549983,0,-0.0077952923045733168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-25,0,0,0,0,-0.004383479377911996,0,0,0,0,0,0,0,0,0,0.0047000683057235731,0,-0.0099094437225234581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004394727597752026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-12,0,0,0,0,-0.00065776454915170146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053593093218032859,0,0,0,0,0,0,0
2024-07-15,0,0,0,0,-3.7209064689285899e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012348707665085753,0,0,0,0,0,0,0
2024-07-16,0,0,0,0,0.00075924994554392444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00037453479811083452,0,0,0,0,0,0,0
2024-07-17,0,0,0,0,-0.0018000813634558941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026026083623072703,0.00025890595239103412,0,0,0,0,0,0
2024-07-18,0,0,0,0,-0.00022811586703222649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0061031772886068055,-0.011904789749783757,0,0,0,0,0,0
2024-07-19,0,0,0,0,1.1667106634887832e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022299806232441424,0.00097038761693981972,0,0,0,0,0,0
2024-07-22,0,0,0,0,0.0010878216427625056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039037584719184564,0,0,0,0,0,0
2024-07-23,0,0,0,0,-0.0063748878698922928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041633640313487284,0,0,0,0,0,0
2024-07-24,0,0,0,0,0.00096145867344347036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027757292208289942,0,0,0,0,0,0
2024-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-27,0,0,0,0,0,0,-0.0019113647028052034,0,0.0023772632085951369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30,0,0,0,0,0,0,-0.0068532146815055497,0,0.009571461451267145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-08,0,0,0,0,0,0,-0.0082811164792280512,0,0.010273883448520156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-09,0,0,0,0,0,0,-0.0020131643478259811,0,0.016699522527810966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
