date,symbol,actual_units,weight,economic_target,declared_units,stop,close,stop_broken,price_exit,ready,entry,score,cap,cash_fraction,reason
2023-07-27,sz300604,0,0,,0,0,40.799999999999997,False,True,True,False,-0.92897070350291189,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-27,sz300666,0,0,,0,0,63.331000000000003,False,True,True,False,-0.74865504980224695,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-27,sz300776,0,0,,0,0,59.033999999999999,False,True,True,False,-1.3502969442344455,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,bj920045,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh600206,0,0,,0,0,12.884,False,True,True,False,0.024311151431132216,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh601869,0,0,,0,0,33.591000000000001,False,True,True,False,0.073034119152445551,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh603986,0,0,,0,0,113.14,False,False,True,False,0.45873326583093316,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688008,0,0,,0,0,57.453000000000003,False,True,True,False,-0.53557740422963507,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688012,0,0,,0,0,92.242999999999995,False,True,True,False,0.70291875627072786,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688019,0,0,,0,0,65.859999999999999,False,True,True,False,-0.50805323853886952,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688037,0,0,,0,0,99.033000000000001,False,True,True,False,0.41715881530307047,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688041,0,0,,0,0,56.341000000000001,False,True,True,False,-0.35410743543343326,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688072,0,0,,0,0,144.44800000000001,False,True,True,False,0.76766642564587217,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688082,0,0,,0,0,98.311000000000007,False,True,True,False,0.41206372246638107,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688120,0,0,,0,0,62.353999999999999,False,True,True,False,0.14231175089589884,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688205,0,0,,0,0,36.176000000000002,False,True,True,False,-0.25740510329023991,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688249,0,0,,0,0,19.702999999999999,False,False,True,False,-0.11368134526897064,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688256,0,0,,0,0,106.913,False,True,True,False,2.2728538172628441,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688268,0,0,,0,0,71.653000000000006,False,True,True,False,-0.91830600102398918,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688300,0,0,,0,0,32.622999999999998,False,True,True,False,0.52545224411285307,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688347,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688361,0,0,,0,0,70.939999999999998,False,True,True,False,-0.27604810213147019,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688409,0,0,,0,0,56.037999999999997,False,True,True,False,-1.532498156658531,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688498,0,0,,0,0,128.47300000000001,False,True,True,False,1.4550931754775498,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688535,0,0,,0,0,57.305,False,False,True,False,0.85879231710123238,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sh688825,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sz002281,0,0,,0,0,29.890000000000001,False,True,True,False,2.1965531520818775,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sz002371,0,0,,0,0,202.31999999999999,False,True,True,False,0.34476979031251082,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sz002409,0,0,,0,0,65.879999999999995,False,True,True,False,0.60233324472146044,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sz300054,0,0,,0,0,22.190000000000001,False,True,True,False,-0.41336009961659059,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sz300223,0,0,,0,0,83.670000000000002,False,True,True,False,0.11290600270181816,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sz300604,0,0,,0,0,41.039999999999999,False,True,True,False,-0.90238589804729041,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sz300666,0,0,,0,0,62.371000000000002,False,True,True,False,-0.85097485376403348,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-28,sz300776,0,0,,0,0,57.423999999999999,False,True,True,False,-1.4495222575842472,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,bj920045,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh600206,0,0,,0,0,12.954000000000001,False,False,True,False,0.14392940092848966,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh601869,0,0,,0,0,33.451000000000001,False,True,True,False,0.056679012395441992,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh603986,0,0,,0,0,113.69,False,False,True,False,0.49610662894086366,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688008,0,0,,0,0,56.353000000000002,False,True,True,False,-0.59540367708929887,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688012,0,0,,0,0,95.081999999999994,False,False,True,False,1.0184963670622571,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688019,0,0,,0,0,66.829999999999998,False,True,True,False,-0.35945219390181654,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688037,0,0,,0,0,102.248,False,True,True,False,0.74372722759937171,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688041,0,0,,0,0,56.570999999999998,False,True,True,False,-0.1783350528309556,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688072,0,0,,0,0,149.96799999999999,False,False,True,False,1.0054714037518966,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688082,0,0,,0,0,101.381,False,False,True,False,0.64617290276301842,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688120,0,0,,0,0,63.901000000000003,False,True,True,False,0.49448862721198006,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688205,0,0,,0,0,35.682000000000002,False,True,True,False,-0.30881913617043066,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688249,0,0,,0,0,20.023,False,False,True,False,-0.069254896670830568,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688256,0,0,,0,0,109.06699999999999,False,True,True,False,2.4014793515855213,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688268,0,0,,0,0,71.662999999999997,False,True,True,False,-0.90056622824411359,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688300,0,0,,0,0,32.668999999999997,False,True,True,False,0.42284595777594408,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688347,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688361,0,0,,0,0,73.25,False,False,True,False,0.075832617422707124,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688409,0,0,,0,0,57.911000000000001,False,True,True,False,-1.2737108254027125,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688498,0,0,,0,0,124.745,False,True,True,False,1.4734449078112124,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688535,0,0,,0,0,57.691000000000003,False,False,True,False,0.92553187928403036,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sh688825,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sz002281,0,0,,0,0,29.890000000000001,False,True,True,False,2.2445184334595338,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sz002371,0,0,,0,0,208.12,False,True,True,False,0.63742446252401508,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sz002409,0,0,,0,0,66.469999999999999,False,True,True,False,0.73168590378363452,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sz300054,0,0,,0,0,22.350000000000001,False,True,True,False,-0.29221082680515303,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sz300223,0,0,,0,0,83.359999999999999,False,True,True,False,0.15154363935847437,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sz300604,0,0,,0,0,41.770000000000003,False,True,True,False,-0.7088724549523775,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sz300666,0,0,,0,0,63.311,False,True,True,False,-0.67311258112402261,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-07-31,sz300776,0,0,,0,0,57.753999999999998,False,True,True,False,-1.3946055995869844,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,bj920045,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh600206,0,0,,0,0,13.004,False,False,True,False,0.16601183453458482,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh601869,0,0,,0,0,33.280999999999999,False,True,True,False,0.090293748247054814,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh603986,0,0,,0,0,113.31999999999999,False,False,True,False,0.55823399805916007,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688008,0,0,,0,0,56.063000000000002,False,True,True,False,-0.56137477395833513,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688012,0,0,,0,0,94.149000000000001,False,False,True,False,0.93693829909874904,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688019,0,0,,0,0,66.438999999999993,False,True,True,False,-0.35409950166565973,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688037,0,0,,0,0,103.262,False,False,True,False,0.79981640754221606,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688041,0,0,,0,0,58.420999999999999,False,True,True,False,0.12819808611037739,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688072,0,0,,0,0,151.69499999999999,False,False,True,False,1.0452076743981833,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688082,0,0,,0,0,101.001,False,False,True,False,0.62384368565586656,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688120,0,0,,0,0,63.652999999999999,False,True,True,False,0.51233610532269513,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688205,0,0,,0,0,36.085999999999999,False,True,True,False,-0.12763386360063317,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688249,0,0,,0,0,19.443000000000001,False,True,True,False,-0.23496880553556362,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688256,0,0,,0,0,109.577,False,True,True,False,3.0689821672303395,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688268,0,0,,0,0,72.753,False,False,True,False,-0.62450524665345442,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688300,0,0,,0,0,31.891999999999999,False,True,True,False,0.47587341633415647,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688347,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688361,0,0,,0,0,74.760000000000005,False,False,True,False,0.22283325531635753,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688409,0,0,,0,0,57.639000000000003,False,True,True,False,-1.3345588675770095,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688498,0,0,,0,0,131.59999999999999,False,True,True,False,1.6112528614309358,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688535,0,0,,0,0,59.232999999999997,False,False,True,False,1.052005717392245,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sh688825,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sz002281,0,0,,0,0,30.010000000000002,False,True,True,False,2.2749567302376108,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sz002371,0,0,,0,0,206.52699999999999,False,True,True,False,0.5826284423821837,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sz002409,0,0,,0,0,69.040000000000006,False,True,True,False,1.0182275305330148,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sz300054,0,0,,0,0,22.829999999999998,False,True,True,False,-0.080795626559064748,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sz300223,0,0,,0,0,83.480000000000004,False,True,True,False,0.21112393112446523,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sz300604,0,0,,0,0,42.039999999999999,False,True,True,False,-0.69439937708883037,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sz300666,0,0,,0,0,63.301000000000002,False,True,True,False,-0.77315158566607489,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-01,sz300776,0,0,,0,0,56.664000000000001,False,True,True,False,-1.501266063136778,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,bj920045,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh600206,0,0,,0,0,12.894,False,False,True,False,0.080886086359210227,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh601869,0,0,,0,0,33.280999999999999,False,True,True,False,0.042687693177625566,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh603986,0,0,,0,0,112.89,False,False,True,False,0.59106044106055189,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688008,0,0,,0,0,55.082999999999998,False,True,True,False,-0.66153809711063483,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688012,0,0,,0,0,95.537999999999997,False,False,True,False,1.0422138221242907,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688019,0,0,,0,0,67.954999999999998,False,True,True,False,-0.17129993850972244,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688037,0,0,,0,0,106.193,False,False,True,False,0.86669768731463981,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688041,0,0,,0,0,60.201000000000001,False,True,True,False,0.28831553640048552,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688072,0,0,,0,0,158.548,False,False,True,False,1.2511042125660297,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688082,0,0,,0,0,102.651,False,False,True,False,0.63007650081310107,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688120,0,0,,0,0,66.805999999999997,False,True,True,False,0.67711862324224181,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688205,0,0,,0,0,36.073,False,True,True,False,-0.099779258251096778,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688249,0,0,,0,0,19.393000000000001,False,True,True,False,-0.20129229402525928,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688256,0,0,,0,0,111.00700000000001,False,True,True,False,3.061571659637929,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688268,0,0,,0,0,73.763000000000005,False,False,True,False,-0.42143531585945576,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688300,0,0,,0,0,32.569000000000003,False,True,True,False,0.59033159956769299,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688347,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688361,0,0,,0,0,76.659999999999997,False,False,True,False,0.46793068891848888,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688409,0,0,,0,0,59.927,False,True,True,False,-1.1020689916984456,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688498,0,0,,0,0,134.893,False,True,True,False,1.7382743899775039,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688535,0,0,,0,0,60.058,False,False,True,False,1.1608654595956645,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sh688825,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sz002281,0,0,,0,0,29.98,False,True,True,False,2.2668759251305306,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sz002371,0,0,,0,0,207.72,False,False,True,False,0.59455685068974662,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sz002409,0,0,,0,0,68.629999999999995,False,True,True,False,1.0523432532831347,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sz300054,0,0,,0,0,23.5,False,False,True,False,0.13764389597310941,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sz300223,0,0,,0,0,82.560000000000002,False,True,True,False,0.19435989059846351,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sz300604,0,0,,0,0,41.990000000000002,False,True,True,False,-0.78967577761304308,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sz300666,0,0,,0,0,64.051000000000002,False,False,True,False,-0.67639800230051961,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-02,sz300776,0,0,,0,0,57.363999999999997,False,True,True,False,-1.5374680745045857,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,bj920045,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh600206,0,0,,0,0,12.964,False,False,True,False,0.27839044781521288,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh601869,0,0,,0,0,33.011000000000003,False,True,True,False,0.12646006137224372,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh603986,0,0,,0,0,113.02,False,False,True,True,0.76097820512762304,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688008,0,0,,0,0,55.383000000000003,False,True,True,False,-0.5533435522527439,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688012,0,0,,0,0,96.450999999999993,False,False,True,False,1.3042688745050832,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688019,0,0,,0,0,67.718000000000004,False,True,True,False,-0.18331279665834949,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688037,0,0,,0,0,105.42100000000001,False,False,True,False,0.84248571918818727,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688041,0,0,,0,0,62.771000000000001,False,True,True,False,0.61487528432458061,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688072,0,0,,0,0,155.19,False,False,True,False,1.1108814831208282,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688082,0,0,,0,0,103.371,False,False,True,False,0.75655420221453862,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688120,0,0,,0,0,67.766000000000005,False,False,True,False,0.83431075522436349,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688205,0,0,,0,0,36.265000000000001,False,True,True,False,0.059304560898145856,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688249,0,0,,0,0,19.443000000000001,False,True,True,False,-0.058125468935345495,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688256,0,0,,0,0,111.886,False,True,True,False,3.372455852353454,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688268,0,0,,0,0,73.733000000000004,False,False,True,False,-0.42582124464836024,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688300,0,0,,0,0,32.862000000000002,False,True,True,False,0.81221300723199208,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688347,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688361,0,0,,0,0,76.159999999999997,False,False,True,False,0.39614762722361374,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688409,0,0,,0,0,59.939999999999998,False,True,True,False,-1.0458409170216878,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688498,0,0,,0,0,130.16399999999999,False,True,True,False,1.7336424668558279,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688535,0,0,,0,0,58.609999999999999,False,False,True,False,1.2759781091851599,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sh688825,0,0,,0,0,0,False,False,False,False,,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sz002281,0,0,,0,0,29.739999999999998,False,True,True,False,3.2835100626734368,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sz002371,0,0,,0,0,208.09700000000001,False,False,True,False,0.66286794631727697,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2023-08-03,sz002409,0,0,,0,0,69.310000000000002,False,True,True,False,1.2288350382494253,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
