date,symbol,pnl,carry,execution,units_before,units_after,log_contribution,carry_log_contribution,execution_log_contribution
2024-02-26,sz300394,-2421.7441642548565,-2421.7441642548565,0,15425.122065317206,15425.122065317206,-0.00080015783002921324,-0.00080015783002921324,0
2024-02-26,sz300502,550.43809397222276,550.43809397222276,0,1418.654881371702,1418.654881371702,0.00018186782788170674,0.00018186782788170674,0
2024-02-27,sz300394,78760.673265509686,78760.673265509686,0,15425.122065317206,15425.122065317206,0.025688926797863079,0.025688926797863079,0
2024-02-27,sz300502,2177.6352429055628,2177.6352429055628,0,1418.654881371702,1418.654881371702,0.00071026706639321124,0.00071026706639321124,0
2024-02-28,sz300394,-77033.738716974185,-46660.994247584524,-30372.744469389654,15425.122065317206,27381.870631179314,-0.025126815840710887,-0.015219853390618075,-0.0099069624500928103
2024-02-28,sz300502,-4183.6132451651511,-4183.6132451651511,0,1418.654881371702,1418.654881371702,-0.0013646083042424175,-0.0013646083042424175,0
2024-02-29,sz300394,112758.54325919648,112758.54325919648,0,27381.870631179314,27381.870631179314,0.036584318604039871,0.036584318604039871,0
2024-02-29,sz300502,1520.7980328304634,1520.7980328304634,0,1418.654881371702,1418.654881371702,0.00049342034898033362,0.00049342034898033362,0
2024-03-01,sz300394,8789.5804726085044,8789.5804726085044,0,27381.870631179314,27381.870631179314,0.00279410629607149,0.00279410629607149,0
2024-03-01,sz300502,3437.4007775636314,3437.4007775636314,0,1418.654881371702,1418.654881371702,0.001092710076964713,0.001092710076964713,0
2024-03-04,sz300394,48082.564828350878,48082.564828350878,0,27381.870631179314,27381.870631179314,0.015132057313593072,0.015132057313593072,0
2024-03-04,sz300502,3366.4680334950554,3366.4680334950554,0,1418.654881371702,1418.654881371702,0.0010594606882782073,0.0010594606882782073,0
2024-03-05,sz300394,-60869.898413111587,-60869.898413111587,0,27381.870631179314,27381.870631179314,-0.019186662536939979,-0.019186662536939979,0
2024-03-05,sz300502,-557.53136837907982,-557.53136837907982,0,1418.654881371702,1418.654881371702,-0.0001757381973311059,-0.0001757381973311059,0
2024-03-06,sz300394,-684.54676577963846,-684.54676577963846,0,27381.870631179314,27381.870631179314,-0.0002179202597210882,-0.0002179202597210882,0
2024-03-06,sz300502,-564.624642785942,-564.624642785942,0,1418.654881371702,1418.654881371702,-0.00017974396338094422,-0.00017974396338094422,0
2024-03-07,sz300394,-23548.408742814194,-23548.408742814194,0,27381.870631179314,27381.870631179314,-0.0075283546545218457,-0.0075283546545218457,0
2024-03-07,sz300502,-1787.5051505283418,-1787.5051505283418,0,1418.654881371702,1418.654881371702,-0.00057145996007344725,-0.00057145996007344725,0
2024-03-08,sz300394,96877.05829311251,96877.05829311251,0,27381.870631179314,27381.870631179314,0.030611641154865411,0.030611641154865411,0
2024-03-08,sz300502,2445.7610154848194,2445.7610154848194,0,1418.654881371702,1418.654881371702,0.00077282237792622281,0.00077282237792622281,0
2024-03-11,sz300394,-40716.841628563692,-40716.841628563692,0,27381.870631179314,27381.870631179314,-0.012748306726741078,-0.012748306726741078,0
2024-03-11,sz300502,-658.25586495647792,-658.25586495647792,0,1418.654881371702,1418.654881371702,-0.00020609770639121779,-0.00020609770639121779,0
2024-03-12,sz300394,-43099.064373476191,-43099.064373476191,0,27381.870631179314,27381.870631179314,-0.013676218652184807,-0.013676218652184807,0
2024-03-12,sz300502,-543.34481956535558,-543.34481956535558,0,1418.654881371702,1418.654881371702,-0.00017241447497595315,-0.00017241447497595315,0
2024-03-13,sz300394,26149.686452776197,26149.686452776197,0,27381.870631179314,27381.870631179314,0.0083214332352359154,0.0083214332352359154,0
2024-03-13,sz300502,-448.29494251346136,-448.29494251346136,0,1418.654881371702,1418.654881371702,-0.00014265778828960473,-0.00014265778828960473,0
2024-03-14,sz300394,96794.912681218979,96794.912681218979,0,27381.870631179314,27381.870631179314,0.03021133708650545,0.03021133708650545,0
2024-03-14,sz300502,919.28836312886745,919.28836312886745,0,1418.654881371702,1418.654881371702,0.00028692551962575193,0.00028692551962575193,0
2024-03-15,sz300394,91893.557838237626,91893.557838237626,0,27381.870631179314,27381.870631179314,0.027829190281203609,0.027829190281203609,0
2024-03-15,sz300502,6644.9794643450487,6644.9794643450487,0,1418.654881371702,1418.654881371702,0.0020123760824831216,0.0020123760824831216,0
2024-03-18,sz300394,59281.749916503191,59281.749916503191,0,27381.870631179314,27381.870631179314,0.017528632276452859,0.017528632276452859,0
2024-03-18,sz300502,1750.6201236126828,1750.6201236126828,0,1418.654881371702,1418.654881371702,0.0005176293959909343,0.0005176293959909343,0
2024-03-19,sz300394,5996.6296682283028,5996.6296682283028,0,27381.870631179314,27381.870631179314,0.0017560941528912029,0.0017560941528912029,0
2024-03-19,sz300502,-1693.8739283578159,-1693.8739283578159,0,1418.654881371702,1418.654881371702,-0.00049604565662679241,-0.00049604565662679241,0
2024-03-20,sz300394,-2217.9315211254138,-2217.9315211254138,0,27381.870631179314,27381.870631179314,-0.0006494625071576135,-0.0006494625071576135,0
2024-03-20,sz300502,-1540.6592011696662,-1540.6592011696662,0,1418.654881371702,1418.654881371702,-0.00045114124486556588,-0.00045114124486556588,0
2024-03-21,sz300394,-16155.303672395888,-16155.303672395888,0,27381.870631179314,27381.870631179314,-0.0047443479054802631,-0.0047443479054802631,0
2024-03-21,sz300502,209.96092244300641,209.96092244300641,0,1418.654881371702,1418.654881371702,6.1659482410549591e-05,6.1659482410549591e-05,0
2024-03-22,sz300394,7475.2506823120411,7475.2506823120411,0,27381.870631179314,27381.870631179314,0.0021969505188448434,0.0021969505188448434,0
2024-03-22,sz300502,3241.6264039343441,3241.6264039343441,0,1418.654881371702,1418.654881371702,0.00095270287414923362,0.00095270287414923362,0
2024-03-25,sz300394,-48493.292887818585,-48493.292887818585,0,27381.870631179314,27381.870631179314,-0.014337735179664433,-0.014337735179664433,0
2024-03-25,sz300502,-2786.2381870140207,-2786.2381870140207,0,1418.654881371702,1418.654881371702,-0.00082379114499997832,-0.00082379114499997832,0
2024-03-26,sz300394,-27929.508043802987,-27929.508043802987,0,27381.870631179314,27381.870631179314,-0.0083603704801470894,-0.0083603704801470894,0
2024-03-26,sz300502,-3894.2076493653285,-3894.2076493653285,0,1418.654881371702,1418.654881371702,-0.0011656853613123575,-0.0011656853613123575,0
2024-03-27,sz300394,-27956.889914434101,-27956.889914434101,0,27381.870631179314,27381.870631179314,-0.0084473085347734067,-0.0084473085347734067,0
2024-03-27,sz300502,-2503.925865621055,-2503.925865621055,0,1418.654881371702,1418.654881371702,-0.00075657322398297862,-0.00075657322398297862,0
2024-03-28,sz300394,8010.7568265901036,8187.1793187226012,-176.42249213249784,27381.870631179314,0,0.0024285306540974124,0.0024820146680914314,-5.3484013994019273e-05
2024-03-28,sz300502,487.93793728587457,695.14089187213676,-207.20295458626219,1418.654881371702,0,0.00014792263248617521,0.00021073801157270848,-6.2815379086533283e-05
2024-04-17,sz300308,40821.253774121978,0,40821.253774121978,0,9357.574226152874,0.012283636122267337,0,0.012283636122267337
2024-04-18,sz300308,-8262.7380416929464,-8262.7380416929464,0,9357.574226152874,9357.574226152874,-0.0024742131926839433,-0.0024742131926839433,0
2024-04-19,sz300308,-18022.687959570452,-18022.687959570452,0,9357.574226152874,9357.574226152874,-0.0054180881744800681,-0.0054180881744800681,0
2024-04-22,sz300308,-82964.253089071382,-82964.253089071382,0,9357.574226152874,9357.574226152874,-0.025042860840370225,-0.025042860840370225,0
2024-04-22,sz300394,73970.487645938963,-0,73970.487645938963,0,23541.525012141818,0.022328081787499263,-0,0.022328081787499263
2024-04-23,sz300308,2254.8489963138418,-5717.4778521794451,7972.3268484932869,9357.574226152874,0,0.00067805731742161322,-0.0017193070139969102,0.0023973643314185232
2024-04-23,sz300394,31922.307916464175,31922.307916464175,0,23541.525012141818,23541.525012141818,0.0095993809373174262,0.0095993809373174262,0
2024-04-24,sz300394,-55087.168528411763,-55087.168528411763,0,23541.525012141818,23541.525012141818,-0.016617783514595454,-0.016617783514595454,0
