date,symbol,signal,actual_units,target_units,stop,price,health,health_closes,entry,readmit,score,risk_cap,cash_fraction,occupied,cut,restoration_witness,held_symbols
2024-07-08,sh688256,2024-06-24,0,0,123.83075000000001,128.18799999999999,False,0,False,True,1.3186424962845484,0,1,0,False,False,
2024-07-08,sz300502,2024-06-24,0,0,49.408500000000004,56.939,True,6,True,True,3.6687507374330801,0,1,0,False,False,
2024-07-09,sh688256,2024-06-24,0,0,123.83075000000001,138.148,True,1,True,True,1.71488256776272,0,1,0,False,False,
2024-07-09,sz300502,2024-06-24,0,0,49.408500000000004,59.545999999999999,True,7,True,False,4.2253619022561422,0,1,0,False,False,
2024-07-10,sh688256,2024-06-24,0,0,123.83075000000001,140.69800000000001,True,2,True,True,1.6710287184809938,0,1,0,False,False,
2024-07-10,sz300502,2024-06-24,0,0,49.408500000000004,59.975000000000001,True,8,True,False,4.2627302250738577,0,1,0,False,False,
2024-07-11,sh688256,2024-06-24,0,0,123.83075000000001,134.32900000000001,True,3,False,True,1.3681204759264378,0.5,1,0,False,True,
2024-07-11,sz300502,2024-06-24,0,10943.85615390143,49.408500000000004,58.387999999999998,True,9,True,False,4.1693183657104766,0.5,1,0,False,True,
2024-07-12,sh688256,2024-06-24,0,0,123.83075000000001,132.81899999999999,False,0,False,True,0.88804955003534625,0.5,0.68279956027538002,2,False,False,sz300308 sz300502
2024-07-15,sh688256,2024-06-24,0,0,123.83075000000001,138.72499999999999,True,1,True,True,1.0172780142744515,0.5,0.68405916034424685,2,False,False,sz300308 sz300502
2024-07-16,sh688256,2024-06-24,0,0,123.83075000000001,166.67099999999999,True,2,True,True,1.4404292561403973,1,0.68381108074856223,2,False,False,sz300308 sz300502
2024-07-17,sh688256,2024-06-24,0,0,123.83075000000001,165.39599999999999,True,3,True,False,1.4488930735089045,1,0.69206697890226887,2,False,False,sz300308 sz300502
2024-07-18,sh688256,2024-06-24,0,0,123.83075000000001,169.46299999999999,True,4,True,False,1.4067958961220077,1,0.69505225842560203,2,False,False,sz300308 sz300502
2024-07-19,sh688256,2024-06-24,0,0,123.83075000000001,179.12799999999999,True,5,True,False,1.7957127831973894,1,0.70243975446870166,2,True,False,sz300308 sz300502
2024-07-22,sh688256,2024-06-24,0,0,123.83075000000001,176.99299999999999,True,6,True,False,1.8478395578804239,1,0.86094111256883132,1,False,True,sz300502
2024-07-23,sh688256,2024-06-24,0,0,123.83075000000001,165.745,True,7,True,False,1.4677780459265355,0,0.32675719075023163,2,True,False,sz002371 sz300502
2024-07-23,sz002371,2024-07-23,8555.8260022949326,0,235.12905000000003,247.023,False,0,False,False,1.2557685433917904,0,0.32675719075023163,2,True,False,sz002371 sz300502
2024-07-24,sh688256,2024-06-24,0,0,123.83075000000001,174.32900000000001,True,8,True,False,1.7909817722423831,0,1,0,False,False,
2024-07-24,sz002371,2024-07-23,0,0,235.12905000000003,244.74199999999999,False,0,False,True,1.2596096769810292,0,1,0,False,False,
2024-07-25,sh688256,2024-06-24,0,0,123.83075000000001,170.67099999999999,True,9,True,False,1.7474127288997285,0,1,0,False,False,
2024-07-25,sz002371,2024-07-23,0,0,235.12905000000003,242.15700000000001,False,0,False,True,1.2126842562229114,0,1,0,False,False,
2024-07-26,sh688256,2024-06-24,0,0,123.83075000000001,167.26900000000001,False,0,False,False,1.6679775380258122,0,1,0,False,False,
2024-07-26,sz002371,2024-07-23,0,0,235.12905000000003,244.34200000000001,False,0,False,True,1.308245160472622,0,1,0,False,False,
2024-07-29,sh688256,2024-06-24,0,0,123.83075000000001,164.44300000000001,False,0,False,False,1.5637953601579551,0,1,0,False,False,
2024-07-29,sz002371,2024-07-23,0,0,235.12905000000003,246.364,False,0,False,True,1.4620387808707349,0,1,0,False,False,
2024-07-30,sh688256,2024-06-24,0,0,123.83075000000001,163.02000000000001,False,0,False,False,1.7910063982535338,0,1,0,False,False,
2024-07-30,sz002371,2024-07-23,0,0,235.12905000000003,247.37100000000001,False,0,False,True,1.4885870863159802,0,1,0,False,False,
2024-07-31,sh688256,2024-06-24,0,0,123.83075000000001,176.215,True,1,False,False,1.9315640644151266,0,1,0,False,False,
2024-07-31,sz002371,2024-07-23,0,0,235.12905000000003,252.23099999999999,True,1,False,True,1.5764871000926755,0,1,0,False,False,
2024-08-01,sh688256,2024-06-24,0,0,123.83075000000001,172.148,True,2,False,False,1.7365516466922346,0,1,0,False,False,
2024-08-01,sz002371,2024-07-23,0,0,235.12905000000003,254.179,True,2,False,True,1.7027656230251778,0,1,0,False,False,
2024-08-02,sh688256,2024-06-24,0,0,123.83075000000001,163.49000000000001,False,0,False,False,1.5950047866659638,0,1,0,False,False,
2024-08-02,sz002371,2024-07-23,0,0,235.12905000000003,248.03100000000001,False,0,False,True,1.5341489032594506,0,1,0,False,False,
2024-08-05,sh688256,2024-06-24,0,0,123.83075000000001,153.148,False,0,False,False,1.1062868167537487,0,1,0,False,False,
2024-08-06,sh688256,2024-06-24,0,0,123.83075000000001,155.678,False,0,False,False,1.2070407793588911,0,1,0,False,False,
2024-08-07,sh688256,2024-06-24,0,0,123.83075000000001,153.02000000000001,False,0,False,False,0.95469340713085049,0,1,0,False,False,
2024-08-08,sh688256,2024-06-24,0,0,123.83075000000001,153.047,False,0,False,False,0.92162399796248118,0,1,0,False,False,
2024-08-09,sh688256,2024-06-24,0,0,123.83075000000001,164.738,True,1,False,False,1.4056031670272835,0,1,0,False,False,
2024-08-12,sh688256,2024-06-24,0,0,123.83075000000001,160.77199999999999,False,0,False,False,1.3163697019456329,0,1,0,False,False,
2024-08-13,sh688256,2024-06-24,0,0,123.83075000000001,160.53700000000001,False,0,False,False,1.3222723102139098,0,1,0,False,False,
2024-08-14,sh688256,2024-06-24,0,0,123.83075000000001,161.19499999999999,True,1,False,False,1.4245814239553531,0,1,0,False,False,
2024-08-15,sh688256,2024-06-24,0,0,123.83075000000001,160.953,True,2,False,False,1.4541980406701005,0,1,0,False,False,
2024-08-16,sh688256,2024-06-24,0,0,123.83075000000001,163.154,True,3,False,False,1.578548356473102,0,1,0,False,False,
2024-08-19,sh688256,2024-06-24,0,0,123.83075000000001,170.13399999999999,True,4,True,False,2.2542247561717685,0,1,0,False,False,
2024-08-20,sh688256,2024-06-24,0,0,123.83075000000001,165.423,True,5,True,False,2.0025346617817066,0,1,0,False,False,
2024-08-21,sh688256,2024-06-24,0,0,123.83075000000001,176.06700000000001,True,6,True,False,2.1970715565527232,0,1,0,False,False,
2024-08-22,sh688256,2024-06-24,0,0,123.83075000000001,173.953,True,7,True,False,2.3523441456953655,0,1,0,False,False,
2024-08-23,sh688256,2024-06-24,0,0,123.83075000000001,168.80500000000001,True,8,True,False,2.3690473787754405,0,1,0,False,False,
2024-08-26,sh688256,2024-06-24,0,0,123.83075000000001,164.91300000000001,False,0,False,False,2.2324866861689556,0,1,0,False,False,
2024-08-27,sh688256,2024-06-24,0,0,123.83075000000001,162.81899999999999,False,0,False,False,2.2010997226222631,0,1,0,False,False,
2024-08-28,sh688256,2024-06-24,0,0,123.83075000000001,160.20099999999999,False,0,False,False,2.0361749188843254,0,1,0,False,False,
2024-08-29,sh688256,2024-06-24,0,0,123.83075000000001,160.262,False,0,False,False,2.0599079259219946,0,1,0,False,False,
2024-08-30,sh688256,2024-06-24,0,0,123.83075000000001,171.26900000000001,True,1,False,False,2.3496121981012523,0,1,0,False,False,
2024-09-02,sh688256,2024-06-24,0,0,123.83075000000001,168.215,True,2,False,False,2.2755031100680068,0,1,0,False,False,
2024-12-31,sh688205,2024-12-31,9573.0713977317027,0,57.319399999999995,69.668999999999997,True,13,True,False,2.4640853357463612,0,0.38869501366002601,2,True,False,sh688205 sh688256
2024-12-31,sh688256,2024-12-31,6524.7329401148545,0,379.53470000000004,440.60399999999998,True,14,True,False,4.0753488045135358,0,0.38869501366002601,2,True,False,sh688205 sh688256
2025-01-02,sh688205,2024-12-31,0,0,57.319399999999995,65.284999999999997,False,0,False,True,2.1762564340173776,0,1,0,False,False,
2025-01-02,sh688256,2024-12-31,0,0,379.53470000000004,432.29500000000002,False,0,False,True,4.3114321816271728,0,1,0,False,False,
2025-01-03,sh688205,2024-12-31,0,0,57.319399999999995,62.899999999999999,False,0,False,True,1.9707043872417149,0,1,0,False,False,
2025-01-03,sh688256,2024-12-31,0,0,379.53470000000004,415.77199999999999,False,0,False,True,3.991313884315367,0,1,0,False,False,
2025-01-06,sh688205,2024-12-31,0,0,57.319399999999995,61.738999999999997,False,0,False,True,1.8666188196848787,0,1,0,False,False,
